56,MSC-A,168,clueweb12-0209wb-25-31095,89,1,Re-Rank
56,MSC-A,168,clueweb12-0108wb-23-01288,90,1,Re-Rank
56,MSC-A,168,clueweb12-0211wb-96-19559,91,1,Re-Rank
56,MSC-A,168,clueweb12-0003wb-46-41193,92,1,Re-Rank
56,MSC-A,168,clueweb12-0107wb-05-07845,93,1,Re-Rank
56,MSC-A,168,clueweb12-0110wb-60-32407,94,1,Re-Rank
56,MSC-A,168,clueweb12-0200tw-27-18651,95,1,Re-Rank
56,MSC-A,168,clueweb12-0111wb-47-28003,96,1,Re-Rank
56,MSC-A,168,clueweb12-0111wb-26-31716,97,1,Re-Rank
56,MSC-A,168,clueweb12-0211wb-03-29691,98,1,Re-Rank
56,MSC-A,168,clueweb12-0200wb-30-23599,99,1,Re-Rank
56,MSC-A,168,clueweb12-0200tw-21-06867,100,1,Re-Rank
56,MSC-A,169,clueweb12-0112wb-55-00755,1,1,Re-Rank
56,MSC-A,169,clueweb12-0205wb-79-13252,2,1,Re-Rank
56,MSC-A,169,clueweb12-0101wb-09-20186,3,1,Re-Rank
56,MSC-A,169,clueweb12-0000tw-10-14422,4,1,Re-Rank
56,MSC-A,169,clueweb12-0202wb-36-27583,5,1,Re-Rank
56,MSC-A,169,clueweb12-0009wb-80-23211,6,1,Re-Rank
56,MSC-A,169,clueweb12-0008wb-52-16057,7,1,Re-Rank
56,MSC-A,169,clueweb12-0201wb-75-29111,8,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-35-28493,9,1,Re-Rank
56,MSC-A,169,clueweb12-0100wb-50-24350,10,1,Re-Rank
56,MSC-A,169,clueweb12-0000tw-06-11205,11,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-35-28479,12,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-65-12852,13,1,Re-Rank
56,MSC-A,169,clueweb12-0005wb-57-27607,14,1,Re-Rank
56,MSC-A,169,clueweb12-0003wb-87-02043,15,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-75-23900,16,1,Re-Rank
56,MSC-A,169,clueweb12-0005wb-70-15880,17,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-48-25213,18,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-88-02785,19,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-88-02799,20,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-88-02813,21,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-35-28465,22,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-51-10375,23,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-51-10389,24,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-58-21824,25,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-40-24049,26,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-40-24063,27,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-22-33601,28,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-22-33615,29,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-33-05483,30,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-33-05497,31,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-64-19965,32,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-64-19979,33,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-07-01869,34,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-13-05469,35,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-13-05483,36,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-05-28054,37,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-05-28068,38,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-22-24624,39,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-22-24638,40,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-22-24652,41,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-77-24206,42,1,Re-Rank
56,MSC-A,169,clueweb12-0007wb-21-21641,43,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-07-01855,44,1,Re-Rank
56,MSC-A,169,clueweb12-0100wb-88-16722,45,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-75-23914,46,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-77-24220,47,1,Re-Rank
56,MSC-A,169,clueweb12-1703wb-41-18991,48,1,Re-Rank
56,MSC-A,169,clueweb12-0003wb-15-22395,49,1,Re-Rank
56,MSC-A,169,clueweb12-0204wb-36-09746,50,1,Re-Rank
56,MSC-A,169,clueweb12-0004wb-51-11709,51,1,Re-Rank
56,MSC-A,169,clueweb12-0002wb-09-16247,52,1,Re-Rank
56,MSC-A,169,clueweb12-0111wb-34-07736,53,1,Re-Rank
56,MSC-A,169,clueweb12-0203wb-78-33725,54,1,Re-Rank
56,MSC-A,169,clueweb12-0001wb-76-33334,55,1,Re-Rank
56,MSC-A,169,clueweb12-0002wb-30-10176,56,1,Re-Rank
56,MSC-A,169,clueweb12-0001wb-72-29128,57,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-37-07226,58,1,Re-Rank
56,MSC-A,169,clueweb12-0006wb-49-32189,59,1,Re-Rank
56,MSC-A,169,clueweb12-0013wb-28-01148,60,1,Re-Rank
56,MSC-A,169,clueweb12-0208wb-49-31958,61,1,Re-Rank
56,MSC-A,169,clueweb12-0211wb-41-03194,62,1,Re-Rank
56,MSC-A,169,clueweb12-0012wb-04-27051,63,1,Re-Rank
56,MSC-A,169,clueweb12-0100wb-26-30447,64,1,Re-Rank
56,MSC-A,169,clueweb12-0002wb-53-24811,65,1,Re-Rank
56,MSC-A,169,clueweb12-0108wb-01-00097,66,1,Re-Rank
56,MSC-A,169,clueweb12-0012wb-99-24744,67,1,Re-Rank
56,MSC-A,169,clueweb12-0206wb-96-27992,68,1,Re-Rank
56,MSC-A,169,clueweb12-0207wb-28-03491,69,1,Re-Rank
56,MSC-A,169,clueweb12-0005wb-19-17267,70,1,Re-Rank
56,MSC-A,169,clueweb12-0207wb-93-04856,71,1,Re-Rank
56,MSC-A,169,clueweb12-0201wb-23-03599,72,1,Re-Rank
56,MSC-A,169,clueweb12-0111wb-45-25744,73,1,Re-Rank
56,MSC-A,169,clueweb12-0003wb-43-29278,74,1,Re-Rank
56,MSC-A,169,clueweb12-0212wb-13-27499,75,1,Re-Rank
56,MSC-A,169,clueweb12-0101wb-18-02002,76,1,Re-Rank
56,MSC-A,169,clueweb12-0211wb-57-04255,77,1,Re-Rank
56,MSC-A,169,clueweb12-0207wb-17-06705,78,1,Re-Rank
56,MSC-A,169,clueweb12-0009wb-63-08100,79,1,Re-Rank
56,MSC-A,169,clueweb12-0108wb-93-16378,80,1,Re-Rank
56,MSC-A,169,clueweb12-0205wb-50-31036,81,1,Re-Rank
56,MSC-A,169,clueweb12-0108wb-33-03589,82,1,Re-Rank
56,MSC-A,169,clueweb12-0008wb-35-14407,83,1,Re-Rank
56,MSC-A,169,clueweb12-0209wb-36-20036,84,1,Re-Rank
56,MSC-A,169,clueweb12-0100tw-64-03153,85,1,Re-Rank
56,MSC-A,169,clueweb12-0208wb-38-09679,86,1,Re-Rank
56,MSC-A,169,clueweb12-0112wb-28-13158,87,1,Re-Rank
56,MSC-A,169,clueweb12-0004wb-08-31787,88,1,Re-Rank
56,MSC-A,169,clueweb12-0206wb-18-34698,89,1,Re-Rank
56,MSC-A,169,clueweb12-0108wb-56-24536,90,1,Re-Rank
56,MSC-A,169,clueweb12-0109wb-17-04469,91,1,Re-Rank
56,MSC-A,169,clueweb12-0109wb-33-22881,92,1,Re-Rank
56,MSC-A,169,clueweb12-0109wb-50-30094,93,1,Re-Rank
56,MSC-A,169,clueweb12-0109wb-50-30108,94,1,Re-Rank
56,MSC-A,169,clueweb12-0108wb-70-17955,95,1,Re-Rank
56,MSC-A,169,clueweb12-0110wb-36-05435,96,1,Re-Rank
56,MSC-A,169,clueweb12-0205wb-98-29757,97,1,Re-Rank
56,MSC-A,169,clueweb12-0200wb-49-05247,98,1,Re-Rank
56,MSC-A,169,clueweb12-0200wb-63-24261,99,1,Re-Rank
56,MSC-A,169,clueweb12-0210wb-49-13043,100,1,Re-Rank
56,MSC-A,170,clueweb12-0001wb-09-20701,1,1,Re-Rank
56,MSC-A,170,clueweb12-0100wb-32-22923,2,1,Re-Rank
56,MSC-A,170,clueweb12-0204wb-65-12981,3,1,Re-Rank
56,MSC-A,170,clueweb12-0211wb-27-32542,4,1,Re-Rank
56,MSC-A,170,clueweb12-0202wb-73-22192,5,1,Re-Rank
56,MSC-A,170,clueweb12-0100tw-41-00325,6,1,Re-Rank
56,MSC-A,170,clueweb12-0202wb-94-27469,7,1,Re-Rank
56,MSC-A,170,clueweb12-0107wb-93-25067,8,1,Re-Rank
56,MSC-A,170,clueweb12-0006wb-54-02257,9,1,Re-Rank
56,MSC-A,170,clueweb12-0207wb-68-15906,10,1,Re-Rank
56,MSC-A,170,clueweb12-0000tw-33-08073,11,1,Re-Rank
56,MSC-A,170,clueweb12-0000wb-16-35897,12,1,Re-Rank
56,MSC-A,170,clueweb12-0001wb-40-22298,13,1,Re-Rank
56,MSC-A,170,clueweb12-0005wb-68-24450,14,1,Re-Rank
56,MSC-A,170,clueweb12-0007wb-12-26411,15,1,Re-Rank
56,MSC-A,170,clueweb12-0007wb-74-26621,16,1,Re-Rank
56,MSC-A,170,clueweb12-0007wb-25-08694,17,1,Re-Rank
56,MSC-A,170,clueweb12-0012wb-80-24738,18,1,Re-Rank
56,MSC-A,170,clueweb12-0013wb-69-14915,19,1,Re-Rank
56,MSC-A,170,clueweb12-0100tw-62-18530,20,1,Re-Rank
56,MSC-A,170,clueweb12-0100tw-06-09001,21,1,Re-Rank
56,MSC-A,170,clueweb12-0100tw-37-00223,22,1,Re-Rank
56,MSC-A,170,clueweb12-0100tw-31-12030,23,1,Re-Rank
56,MSC-A,170,clueweb12-0101wb-79-30740,24,1,Re-Rank
56,MSC-A,170,clueweb12-0100tw-15-23137,25,1,Re-Rank
56,MSC-A,170,clueweb12-0100wb-18-01708,26,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-04-11458,27,1,Re-Rank
56,MSC-A,170,clueweb12-0103wb-53-10395,28,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-87-01946,29,1,Re-Rank
56,MSC-A,170,clueweb12-0103wb-34-03123,30,1,Re-Rank
56,MSC-A,170,clueweb12-0103wb-41-10569,31,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-95-12450,32,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-95-12464,33,1,Re-Rank
56,MSC-A,170,clueweb12-0105wb-03-23444,34,1,Re-Rank
56,MSC-A,170,clueweb12-0105wb-20-25674,35,1,Re-Rank
56,MSC-A,170,clueweb12-0105wb-12-18348,36,1,Re-Rank
56,MSC-A,170,clueweb12-0103wb-30-28444,37,1,Re-Rank
56,MSC-A,170,clueweb12-0107wb-44-07535,38,1,Re-Rank
56,MSC-A,170,clueweb12-0107wb-06-07236,39,1,Re-Rank
56,MSC-A,170,clueweb12-0107wb-60-30766,40,1,Re-Rank
56,MSC-A,170,clueweb12-0107wb-60-34005,41,1,Re-Rank
56,MSC-A,170,clueweb12-0106wb-95-23640,42,1,Re-Rank
56,MSC-A,170,clueweb12-0111wb-59-02439,43,1,Re-Rank
56,MSC-A,170,clueweb12-0109wb-38-04287,44,1,Re-Rank
56,MSC-A,170,clueweb12-0110wb-81-19109,45,1,Re-Rank
56,MSC-A,170,clueweb12-0110wb-74-15865,46,1,Re-Rank
56,MSC-A,170,clueweb12-0112wb-58-12387,47,1,Re-Rank
56,MSC-A,170,clueweb12-0200tw-51-05508,48,1,Re-Rank
56,MSC-A,170,clueweb12-0200tw-72-07811,49,1,Re-Rank
56,MSC-A,170,clueweb12-0200tw-37-21030,50,1,Re-Rank
56,MSC-A,170,clueweb12-0200tw-46-16100,51,1,Re-Rank
56,MSC-A,170,clueweb12-0204wb-67-24415,52,1,Re-Rank
56,MSC-A,170,clueweb12-0204wb-95-06165,53,1,Re-Rank
56,MSC-A,170,clueweb12-0201wb-84-33541,54,1,Re-Rank
56,MSC-A,170,clueweb12-0202wb-73-29598,55,1,Re-Rank
56,MSC-A,170,clueweb12-0202wb-13-00153,56,1,Re-Rank
56,MSC-A,170,clueweb12-0202wb-67-11551,57,1,Re-Rank
56,MSC-A,170,clueweb12-0203wb-59-34356,58,1,Re-Rank
56,MSC-A,170,clueweb12-0203wb-51-32431,59,1,Re-Rank
56,MSC-A,170,clueweb12-0202wb-87-00447,60,1,Re-Rank
56,MSC-A,170,clueweb12-0206wb-09-33944,61,1,Re-Rank
56,MSC-A,170,clueweb12-0203wb-38-32500,62,1,Re-Rank
56,MSC-A,170,clueweb12-0203wb-43-27849,63,1,Re-Rank
56,MSC-A,170,clueweb12-0207wb-63-00826,64,1,Re-Rank
56,MSC-A,170,clueweb12-0207wb-06-22614,65,1,Re-Rank
56,MSC-A,170,clueweb12-0204wb-96-20818,66,1,Re-Rank
56,MSC-A,170,clueweb12-0207wb-16-19305,67,1,Re-Rank
56,MSC-A,170,clueweb12-0209wb-27-07682,68,1,Re-Rank
56,MSC-A,170,clueweb12-0209wb-54-03390,69,1,Re-Rank
56,MSC-A,170,clueweb12-0210wb-28-19471,70,1,Re-Rank
56,MSC-A,170,clueweb12-0008wb-11-24662,71,1,Re-Rank
56,MSC-A,170,clueweb12-0200wb-92-34727,72,1,Re-Rank
56,MSC-A,170,clueweb12-0013wb-69-09612,73,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-83-15347,74,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-83-15361,75,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-83-15375,76,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-24-04820,77,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-24-04834,78,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-14-05686,79,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-14-05700,80,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-66-16034,81,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-93-19789,82,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-33-31232,83,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-73-13065,84,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-20-35940,85,1,Re-Rank
56,MSC-A,170,clueweb12-0104wb-21-01652,86,1,Re-Rank
56,MSC-A,170,clueweb12-0105wb-01-31316,87,1,Re-Rank
56,MSC-A,170,clueweb12-0105wb-89-20835,88,1,Re-Rank
56,MSC-A,170,clueweb12-0003wb-22-00937,89,1,Re-Rank
56,MSC-A,170,clueweb12-0009wb-27-20111,90,1,Re-Rank
56,MSC-A,170,clueweb12-0009wb-39-13301,91,1,Re-Rank
56,MSC-A,170,clueweb12-0012wb-67-18197,92,1,Re-Rank
56,MSC-A,170,clueweb12-0100tw-53-12727,93,1,Re-Rank
56,MSC-A,170,clueweb12-0106wb-53-01124,94,1,Re-Rank
56,MSC-A,170,clueweb12-0211wb-00-19158,95,1,Re-Rank
56,MSC-A,170,clueweb12-0001wb-79-06459,96,1,Re-Rank
56,MSC-A,170,clueweb12-0102wb-74-10564,97,1,Re-Rank
56,MSC-A,170,clueweb12-0102wb-90-30089,98,1,Re-Rank
56,MSC-A,170,clueweb12-0102wb-90-30103,99,1,Re-Rank
56,MSC-A,170,clueweb12-0102wb-99-33482,100,1,Re-Rank
56,MSC-A,171,clueweb12-0207wb-15-18798,1,1,Re-Rank
56,MSC-A,171,clueweb12-0105wb-78-08680,2,1,Re-Rank
56,MSC-A,171,clueweb12-0207wb-86-03828,3,1,Re-Rank
56,MSC-A,171,clueweb12-0012wb-24-14085,4,1,Re-Rank
56,MSC-A,171,clueweb12-0000wb-18-04124,5,1,Re-Rank
56,MSC-A,171,clueweb12-0202wb-47-32936,6,1,Re-Rank
56,MSC-A,171,clueweb12-0009wb-03-11492,7,1,Re-Rank
56,MSC-A,171,clueweb12-0010wb-17-17798,8,1,Re-Rank
56,MSC-A,171,clueweb12-0211wb-06-03939,9,1,Re-Rank
56,MSC-A,171,clueweb12-0006wb-07-27227,10,1,Re-Rank
56,MSC-A,171,clueweb12-0000wb-15-20920,11,1,Re-Rank
56,MSC-A,171,clueweb12-0001wb-17-15856,12,1,Re-Rank
56,MSC-A,171,clueweb12-0007wb-78-34111,13,1,Re-Rank
56,MSC-A,171,clueweb12-0006wb-71-12067,14,1,Re-Rank
56,MSC-A,171,clueweb12-0108wb-66-16976,15,1,Re-Rank
56,MSC-A,171,clueweb12-0210wb-88-27479,16,1,Re-Rank
56,MSC-A,171,clueweb12-0000wb-76-26955,17,1,Re-Rank
56,MSC-A,171,clueweb12-0108wb-67-07102,18,1,Re-Rank
56,MSC-A,171,clueweb12-0206wb-75-08604,19,1,Re-Rank
56,MSC-A,171,clueweb12-0001wb-32-02398,20,1,Re-Rank
56,MSC-A,171,clueweb12-0000wb-48-21874,21,1,Re-Rank
56,MSC-A,171,clueweb12-0103wb-14-16644,22,1,Re-Rank
56,MSC-A,171,clueweb12-0007wb-71-05207,23,1,Re-Rank
56,MSC-A,171,clueweb12-0011wb-52-00097,24,1,Re-Rank
56,MSC-A,171,clueweb12-0013wb-58-26644,25,1,Re-Rank
56,MSC-A,171,clueweb12-0001wb-02-29089,26,1,Re-Rank
56,MSC-A,171,clueweb12-0001wb-17-15870,27,1,Re-Rank
56,MSC-A,171,clueweb12-0100tw-17-10125,28,1,Re-Rank
56,MSC-A,171,clueweb12-0000wb-15-20934,29,1,Re-Rank
56,MSC-A,171,clueweb12-0100wb-75-02160,30,1,Re-Rank
56,MSC-A,171,clueweb12-0001wb-56-07476,31,1,Re-Rank
56,MSC-A,171,clueweb12-0100wb-66-18474,32,1,Re-Rank
56,MSC-A,171,clueweb12-0104wb-20-21453,33,1,Re-Rank
56,MSC-A,171,clueweb12-0000wb-92-14882,34,1,Re-Rank
56,MSC-A,171,clueweb12-0000wb-70-09966,35,1,Re-Rank
56,MSC-A,171,clueweb12-0012wb-09-10227,36,1,Re-Rank
56,MSC-A,171,clueweb12-0110wb-14-11100,37,1,Re-Rank
56,MSC-A,171,clueweb12-0203wb-32-23943,38,1,Re-Rank
56,MSC-A,171,clueweb12-0211wb-05-11583,39,1,Re-Rank
56,MSC-A,171,clueweb12-0001wb-58-06444,40,1,Re-Rank
56,MSC-A,171,clueweb12-0001wb-42-07470,41,1,Re-Rank
56,MSC-A,171,clueweb12-0004wb-79-05557,42,1,Re-Rank
56,MSC-A,171,clueweb12-0004wb-67-35010,43,1,Re-Rank
56,MSC-A,171,clueweb12-0204wb-75-03376,44,1,Re-Rank
56,MSC-A,171,clueweb12-0006wb-80-21029,45,1,Re-Rank
56,MSC-A,171,clueweb12-0001wb-42-07484,46,1,Re-Rank
56,MSC-A,171,clueweb12-0206wb-88-22650,47,1,Re-Rank
56,MSC-A,171,clueweb12-0000wb-98-09636,48,1,Re-Rank
56,MSC-A,171,clueweb12-0001wb-58-06458,49,1,Re-Rank
56,MSC-A,171,clueweb12-0000wb-39-11544,50,1,Re-Rank
56,MSC-A,171,clueweb12-0210wb-68-30650,51,1,Re-Rank
56,MSC-A,171,clueweb12-0210wb-31-30625,52,1,Re-Rank
56,MSC-A,171,clueweb12-0000wb-84-24120,53,1,Re-Rank
56,MSC-A,171,clueweb12-0010wb-02-22599,54,1,Re-Rank
56,MSC-A,171,clueweb12-0204wb-79-19751,55,1,Re-Rank
56,MSC-A,171,clueweb12-0006wb-62-17679,56,1,Re-Rank
56,MSC-A,171,clueweb12-0001wb-86-09558,57,1,Re-Rank
56,MSC-A,171,clueweb12-0000wb-60-10352,58,1,Re-Rank
56,MSC-A,171,clueweb12-0011wb-11-17696,59,1,Re-Rank
56,MSC-A,171,clueweb12-0100wb-93-08379,60,1,Re-Rank
56,MSC-A,171,clueweb12-0108wb-77-31943,61,1,Re-Rank
56,MSC-A,171,clueweb12-0211wb-89-22436,62,1,Re-Rank
56,MSC-A,171,clueweb12-0011wb-95-01554,63,1,Re-Rank
56,MSC-A,171,clueweb12-0012wb-97-00517,64,1,Re-Rank
56,MSC-A,171,clueweb12-0210wb-90-24549,65,1,Re-Rank
56,MSC-A,171,clueweb12-0000wb-85-08605,66,1,Re-Rank
56,MSC-A,171,clueweb12-0001wb-32-02384,67,1,Re-Rank
56,MSC-A,171,clueweb12-0209wb-15-30920,68,1,Re-Rank
56,MSC-A,171,clueweb12-0200tw-06-14478,69,1,Re-Rank
56,MSC-A,171,clueweb12-0000wb-34-02310,70,1,Re-Rank
56,MSC-A,171,clueweb12-0111wb-20-24953,71,1,Re-Rank
56,MSC-A,171,clueweb12-0004wb-71-08689,72,1,Re-Rank
56,MSC-A,171,clueweb12-0006wb-62-29169,73,1,Re-Rank
56,MSC-A,171,clueweb12-0206wb-71-05454,74,1,Re-Rank
56,MSC-A,171,clueweb12-0009wb-43-10859,75,1,Re-Rank
56,MSC-A,171,clueweb12-0108wb-20-33409,76,1,Re-Rank
56,MSC-A,171,clueweb12-0110wb-56-16499,77,1,Re-Rank
56,MSC-A,171,clueweb12-0000wb-00-28543,78,1,Re-Rank
